Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Cuisines,Price range,Currency,Average Cost for two,Aggregate rating,Rating text,Votes,Primary Cuisine,Budget Category,Normalized Votes,Popularity Score
18261694,TCD Cake & Bake,1,faridabad,"Shop 121, Sai Dham Road, Near Omaxe Chowk, Sector 86, Faridabad",Sector 86,"Sector 86, Faridabad","bakery, fast food",1,Indian Rupees(Rs.),300,3.1,Average,10,bakery,low,0.2578458554302747,0.5113537566290824
18365998,The Grill Darbar,1,faridabad,"Shop 87, Near Omaxe Heights, Gate 2, Sector 86, Faridabad",Sector 86,"Sector 86, Faridabad","north indian, mughlai, chinese",2,Indian Rupees(Rs.),500,3.3,Average,17,north indian,medium,0.3108018881727493,0.5552405664518247
18273572,Urban Cuisine,1,faridabad,"Shop 2-4, Tigaon Road, Near Sai Dham Mandir, Sector 86, Faridabad",Sector 86,"Sector 86, Faridabad","north indian, chinese, mughlai",2,Indian Rupees(Rs.),500,3.4,Average,37,north indian,medium,0.39114990787791803,0.5933449723633754
18363078,Mister Mughal,1,faridabad,"Shop 16, BPTP Princess Park Shopping Arcade, Sector 86, Faridabad",Sector 86,"Sector 86, Faridabad",mughlai,2,Indian Rupees(Rs.),600,3.5,Good,33,mughlai,medium,0.3791898071361944,0.6037569421408583
18356019,The Hub,1,faridabad,"Huda Market, Sector 9, Faridabad",Sector 9,"Sector 9, Faridabad","bakery, fast food",1,Indian Rupees(Rs.),200,3.1,Average,9,bakery,low,0.24759714477070544,0.5082791434312116
312688,Bake Your Dreamz,1,faridabad,"Sector 9, Faridabad",Sector 9,"Sector 9, Faridabad","bakery, desserts",2,Indian Rupees(Rs.),800,0.0,Not rated,3,bakery,high,0.14906833483347914,0.04472050045004374
18381668,Green Chilly Chinese Food,1,faridabad,"Shop 100, Main HUDA Market, Sector 9, Faridabad",Sector 9,"Sector 9, Faridabad",chinese,1,Indian Rupees(Rs.),300,0.0,Not rated,2,chinese,low,0.11813386037800488,0.03544015811340146
18287397,Mom's Kitchen,1,faridabad,"SCF 218, Huda Market, Sector 9, Faridabad",Sector 9,"Sector 9, Faridabad",north indian,1,Indian Rupees(Rs.),450,0.0,Not rated,1,north indian,medium,0.07453416741673957,0.02236025022502187
18294253,The Baking Treats N More,1,faridabad,"383, Sector 9, Faridabad",Sector 9,"Sector 9, Faridabad",bakery,1,Indian Rupees(Rs.),300,0.0,Not rated,0,bakery,low,0.0,0.0
18471304,Twin Brothers,1,faridabad,"Ground Floor, SRS Mall, City Centre, Sector 12, Faridabad","SRS Mall, Sector 12, Faridabad","SRS Mall, Sector 12, Faridabad, Faridabad",fast food,1,Indian Rupees(Rs.),150,0.0,Not rated,0,fast food,low,0.0,0.0
8026,Aggarwal Sweets Centre,1,faridabad,"HR 1B, Pul Pehladpur, Main Suraj Kund Road, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","mithai, street food, chinese",1,Indian Rupees(Rs.),100,2.9,Average,4,mithai,low,0.17306297735396584,0.4579188932061897
18265697,Bawarchi,1,faridabad,"HR-250, B/10, 60 Feet Road, Pul Prahladpur, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","north indian, chinese, mughlai",2,Indian Rupees(Rs.),550,3.0,Average,14,north indian,medium,0.2911968377319707,0.5073590513195911
307151,D ART of Flavour,1,faridabad,"H-250, B/10, 60 Feet Road, Pul Prahladpur, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","north indian, chinese",2,Indian Rupees(Rs.),500,2.8,Average,13,north indian,medium,0.2837780291755889,0.4771334087526766
18107844,Italia Cafe by Aura,1,faridabad,"A-4, Pul Prahladpur, Suraj Kund Road, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","fast food, beverages",1,Indian Rupees(Rs.),400,2.8,Average,5,fast food,medium,0.19266802779474443,0.4498004083384233
18337896,Pizza Street,1,faridabad,"A 34, Pul Pehladpur, Main Surajkund Road, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","fast food, pizza",2,Indian Rupees(Rs.),550,2.6,Average,12,fast food,medium,0.2758091934674808,0.4467427580402442
18261699,Rock Cafe,1,faridabad,"Near Anandvan, Opposite NHPC Society, Suraj Kund Road, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","north indian, chinese, south indian",2,Indian Rupees(Rs.),550,3.0,Average,8,north indian,medium,0.23626772075600977,0.49088031622680284
18306531,Sardaar Ji Chaap & Rolls,1,faridabad,"Opposite CNG Pump, Pul Prahladpur, Suraj Kund Road, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",north indian,1,Indian Rupees(Rs.),300,3.1,Average,7,north indian,low,0.22360250225021872,0.5010807506750656
303571,Spice Wok,1,faridabad,"B-147, Naveen Plaza, Sharma Market, Prahladpur, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","north indian, chinese",2,Indian Rupees(Rs.),600,3.1,Average,18,north indian,medium,0.3166157404611784,0.5289847221383535
8099,Vrindavan Sweets & Restaurant,1,faridabad,"A-3, Pul Prahladpur, Main Suraj Kund Road, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","north indian, chinese, south indian, fast food",1,Indian Rupees(Rs.),350,3.0,Average,22,north indian,medium,0.3371599241527473,0.5211479772458241
18477428,Yummy Cake,1,faridabad,"285, DDA Flat, Suraj Kund Road, Pul Prahladpur, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",bakery,1,Indian Rupees(Rs.),400,3.0,Average,4,bakery,medium,0.17306297735396584,0.4719188932061897
8037,Bikaner Sweets & Bakers,1,faridabad,"A-1, Shiv Durga Vihar, Near Eros Garden, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","mithai, street food",1,Indian Rupees(Rs.),100,0.0,Not rated,0,mithai,low,0.0,0.0
18471308,Burger Xpress,1,faridabad,"HR 62E, 60 Feet Road Pul Pehladpur, New Delhi",Suraj Kund,"Suraj Kund, Faridabad","fast food, chinese, burger",1,Indian Rupees(Rs.),300,0.0,Not rated,0,fast food,low,0.0,0.0
18471318,Da Pizza Zone,1,faridabad,"HR 62, CD 60 Foot Road, Pul Pehladpur, Near Sharma Market, New Delhi",Suraj Kund,"Suraj Kund, Faridabad",italian,2,Indian Rupees(Rs.),500,0.0,Not rated,0,italian,medium,0.0,0.0
18471320,Finger Licious,1,faridabad,"Shop 5, Anangpur Chowk, Green Field, Opposite Apartments, Suraj Kund Road, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",fast food,1,Indian Rupees(Rs.),300,0.0,Not rated,0,fast food,low,0.0,0.0
18460293,Med E Taste,1,faridabad,"1, Anangpur Chowk, Opposite Omaxe Forest & Spa, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",mediterranean,2,Indian Rupees(Rs.),500,0.0,Not rated,3,mediterranean,medium,0.14906833483347914,0.04472050045004374
18446418,Punjabii Tandoor,1,faridabad,"A-1559, Green Field Colony, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","north indian, mughlai",2,Indian Rupees(Rs.),500,0.0,Not rated,3,north indian,medium,0.14906833483347914,0.04472050045004374
9496,Shankar Sweets,1,faridabad,"E 588, Mittal Colony, Pul Parahladpur, Suraj Kund Road, Faridabad, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","mithai, street food",1,Indian Rupees(Rs.),100,0.0,Not rated,0,mithai,low,0.0,0.0
312967,Tasty Bites,1,faridabad,"A-8, A-60 Feet Road, Pul Prahladpur, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","south indian, chinese, north indian",1,Indian Rupees(Rs.),200,0.0,Not rated,2,south indian,low,0.11813386037800488,0.03544015811340146
18449815,The Street- Curries & Grills,1,faridabad,"57, EWA, Charmwood Village, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad","north indian, mughlai, continental",2,Indian Rupees(Rs.),600,0.0,Not rated,1,north indian,medium,0.07453416741673957,0.02236025022502187
2680,Bakers Delight - The Atrium,1,faridabad,"The Atrium Hotel, Shooting Range Road, Suraj Kund, Faridabad","The Atrium, Suraj Kund","The Atrium, Suraj Kund, Faridabad","bakery, desserts",2,Indian Rupees(Rs.),700,3.0,Average,10,bakery,high,0.2578458554302747,0.4973537566290823
2679,On The Rocks - The  Atrium,1,faridabad,"The Atrium Hotel, Shooting Range Road, Suraj Kund, Faridabad","The Atrium, Suraj Kund","The Atrium, Suraj Kund, Faridabad",finger food,3,Indian Rupees(Rs.),1400,3.1,Average,18,finger food,high,0.3166157404611784,0.5289847221383535
8417,World Cafe - Vibe by The LaLiT Traveller,1,faridabad,"Vibe by The Lalit Traveller, 12/7, Sector 35, Faridabad","Vibe by The LaLit Traveller, Mathura Road","Vibe by The LaLit Traveller, Mathura Road, Faridabad","north indian, continental, chinese",3,Indian Rupees(Rs.),1900,3.3,Average,56,north indian,high,0.43474960083918335,0.5924248802517549
309757,Chaudhary Ke Mashhoor Paranthe,1,ghaziabad,"MB 48, Shipra Suncity, Indirapuram, Ghaziabad",Indirapuram,"Indirapuram, Ghaziabad",north indian,1,Indian Rupees(Rs.),150,2.8,Average,14,north indian,low,0.2911968377319707,0.47935905131959117
307903,Thakur Bakers,1,ghaziabad,"Shop 24, Regalia Heights, Shipra Suncity, Indirapuram, Ghaziabad",Indirapuram,"Indirapuram, Ghaziabad",bakery,1,Indian Rupees(Rs.),150,3.0,Average,6,bakery,low,0.20924386175884935,0.48277315852765473
313502,FoodByMom,1,ghaziabad,"Near Shipra Mall, Indirapuram, Ghaziabad",Indirapuram,"Indirapuram, Ghaziabad",north indian,1,Indian Rupees(Rs.),300,3.6,Good,161,north indian,low,0.547069608928759,0.6681208826786277
18409175,Mr. Brown,1,ghaziabad,"C-1, Saya Zenith, Next to CISF Camp, Opposite Shipra Sun City, Indirapuram, Ghaziabad",Indirapuram,"Indirapuram, Ghaziabad","fast food, cafe, desserts, bakery",2,Indian Rupees(Rs.),500,3.9,Good,52,fast food,medium,0.42692578211018056,0.6740777346330542
18456342,Mitalis Kitchen,1,ghaziabad,"Mall Road, Ahinsha Khand ll, Near Shanti Gopal Hospital, Indirapuram, Ghaziabad",Indirapuram,"Indirapuram, Ghaziabad",north indian,1,Indian Rupees(Rs.),350,0.0,Not rated,1,north indian,medium,0.07453416741673957,0.02236025022502187
18244229,The Big Scoop,1,ghaziabad,"C 17, 1st Floor, Patparganj Industrial Area, Kaushambi, Ghaziabad",Kaushambi,"Kaushambi, Ghaziabad",ice cream,1,Indian Rupees(Rs.),250,0.0,Not rated,0,ice cream,low,0.0,0.0
300713,9 Mars Lounge,1,ghaziabad,"Level 3, Shipra Mall, Vaibhav Khand, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad","north indian, chinese",4,Indian Rupees(Rs.),2500,2.5,Average,184,north indian,high,0.5613452466574513,0.5184035739972354
8623,Barista,1,ghaziabad,"Ground Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",cafe,2,Indian Rupees(Rs.),650,3.4,Average,33,cafe,high,0.3791898071361944,0.5897569421408583
1318,Baskin Robbins,1,ghaziabad,"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",ice cream,1,Indian Rupees(Rs.),300,3.3,Average,27,ice cream,low,0.3583121965923285,0.5694936589776984
311523,Burger King,1,ghaziabad,"Shop 18, Ground Floor, Shipra Mall, Vaibhav Khand, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad","burger, fast food",2,Indian Rupees(Rs.),500,3.4,Average,327,burger,medium,0.6229231803063118,0.6628769540918935
8590,Cafe Coffee Day,1,ghaziabad,"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",cafe,1,Indian Rupees(Rs.),450,3.2,Average,63,cafe,medium,0.44720500450043743,0.5821615013501311
8583,Chinese X'Press,1,ghaziabad,"Bite Inn Food Court, 2nd Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",chinese,2,Indian Rupees(Rs.),600,2.9,Average,16,chinese,medium,0.3046556397194548,0.4973966919158364
300756,Cinch,1,ghaziabad,"3rd Floor, Shipra Mall, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad","north indian, chinese, continental",3,Indian Rupees(Rs.),1500,2.6,Average,92,north indian,high,0.48739075759177375,0.510217227277532
4239,Costa Coffee,1,ghaziabad,"1st Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",cafe,2,Indian Rupees(Rs.),600,3.3,Average,60,cafe,medium,0.4420425696226205,0.5946127708867861
18168161,Domino's Pizza,1,ghaziabad,"Shop 18, Lower Ground, Shipra Mall, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad","pizza, fast food",2,Indian Rupees(Rs.),700,3.2,Average,17,pizza,high,0.3108018881727493,0.5412405664518247
18381223,Dosa X'press,1,ghaziabad,"Food Court, 2nd Floor, Shipra Mall, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",south indian,2,Indian Rupees(Rs.),500,3.0,Average,6,south indian,medium,0.20924386175884935,0.48277315852765473
18034077,Kebab Xpress,1,ghaziabad,"1, Food Court, 2nd Floor, Shipra Mall, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad","north indian, mughlai",2,Indian Rupees(Rs.),600,2.7,Average,14,north indian,medium,0.2911968377319707,0.4653590513195912
3824,Let's Noodle,1,ghaziabad,"18, 2nd Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",chinese,2,Indian Rupees(Rs.),700,2.6,Average,181,chinese,high,0.5595872226430697,0.5318761667929209
2572,McDonald's,1,ghaziabad,"9, Shipra Mall, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad","fast food, burger",2,Indian Rupees(Rs.),500,3.3,Average,150,fast food,medium,0.5395084706709766,0.6238525412012929
8595,Mx Corn,1,ghaziabad,"Ground Floor, Shipra Mall, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad",fast food,1,Indian Rupees(Rs.),100,3.1,Average,7,fast food,low,0.22360250225021872,0.5010807506750656
309702,Dunkin' Donuts,1,ghaziabad,"19 & 50, Level 2, Shipra Mall, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad","burger, desserts, fast food",2,Indian Rupees(Rs.),600,3.6,Good,252,burger,medium,0.595005779583022,0.6825017338749066
8601,Haldiram's,1,ghaziabad,"Ground Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad","north indian, south indian, chinese, street food, fast food, mithai, desserts",2,Indian Rupees(Rs.),600,3.6,Good,187,north indian,medium,0.5630749902355754,0.6729224970706726
1683,Pind Balluchi,1,ghaziabad,"Shop 34-40, Level 3, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram","Shipra Mall, Indirapuram, Ghaziabad","north indian, mughlai",3,Indian Rupees(Rs.),1000,1.8,Poor,322,north indian,high,0.6212713801806332,0.43838141405418996
301670,Maini Restaurant,1,ghaziabad,"A Block Market, Surya Nagar, Ghaziabad",Surya Nagar,"Surya Nagar, Ghaziabad","north indian, fast food",1,Indian Rupees(Rs.),400,3.3,Average,114,north indian,medium,0.5102229015067132,0.6150668704520139
17953902,The Dosa King,1,ghaziabad,"Shop 4, B Block, Main Market, Opposite Vivek Vihar, Surya Nagar, Ghaziabad",Surya Nagar,"Surya Nagar, Ghaziabad","south indian, north indian, chinese",2,Indian Rupees(Rs.),550,3.2,Average,80,south indian,medium,0.47253544151201954,0.5897606324536058
130409,Baba Au Rhum,1,goa,"1054, Sim Vaddo, Anjuna, Goa",Anjuna,"Anjuna, Goa","italian, french, cafe",3,Indian Rupees(Rs.),800,4.5,Excellent,280,italian,high,0.6062926931904793,0.8118878079571438
130275,Burger Factory,1,goa,"Anjuna Main Road, Opposite Paradise Guest House, Anjuna, Goa",Anjuna,"Anjuna, Goa",fast food,4,Indian Rupees(Rs.),1100,4.8,Excellent,415,fast food,high,0.6484800305511786,0.8665440091653536
130332,Club Cubana,1,goa,"82, Sim Waddo, Arpora Hill, Anjuna, Goa",Anjuna,"Anjuna, Goa",finger food,4,Indian Rupees(Rs.),2000,4.4,Very Good,646,finger food,high,0.6959718741173238,0.8247915622351971
130230,Curlies,1,goa,"Anjuna Beach, Anjuna, Goa","Anjuna Beach, Anjuna","Anjuna Beach, Anjuna, Goa","continental, north indian, italian, seafood, goan",4,Indian Rupees(Rs.),1500,3.5,Good,1681,continental,high,0.7987053050130948,0.7296115915039283
16519268,La Plage,1,goa,"Aswem Beach, Near Papa Jolly Hotel, Aswem Road, Morjim, Arambol, Goa",Arambol,"Arambol, Goa","seafood, french",3,Indian Rupees(Rs.),800,4.6,Excellent,302,seafood,high,0.6143981097294849,0.8283194329188454
16512186,St. Anthony's,1,goa,"Baga Beach, Calangute-Baga Road, Baga, Goa",Baga,"Baga, Goa","north indian, chinese, continental, goan, seafood",4,Indian Rupees(Rs.),1100,3.8,Good,911,north indian,high,0.7328862705061415,0.7518658811518424
16512333,Britto's Bar & Restaurant,1,goa,"Baga Calangute, Bardez, Baga, Goa",Baga,"Baga, Goa","north indian, continental, chinese, seafood",4,Indian Rupees(Rs.),1400,4.3,Very Good,2191,north indian,high,0.8271825812677269,0.8501547743803181
16512336,Fat Fish,1,goa,"Agar Waddo, Calangute Arpora Road, Bardez, Baga, Goa",Baga,"Baga, Goa","north indian, continental, goan",4,Indian Rupees(Rs.),1000,4.2,Very Good,856,north indian,high,0.7261976771754206,0.8058593031526261
16519168,Martin's Corner,1,goa,"Ranvaddo, Salcete, Betalbatim, Goa",Betalbatim,"Betalbatim, Goa","goan, seafood, chinese, north indian",4,Indian Rupees(Rs.),1600,4.4,Very Good,1115,goan,high,0.7545929528032578,0.8423778858409773
130021,Infantaria,1,goa,"5/181, Calangute Baga Junction, Calangute, Goa",Calangute,"Calangute, Goa","italian, continental, goan",3,Indian Rupees(Rs.),800,3.7,Good,1221,italian,high,0.7643500162863166,0.747305004885895
130567,Souza Lobo,1,goa,"Calangute Beach, Calangute, Goa","Calangute Beach, Calangute","Calangute Beach, Calangute, Goa","north indian, continental, goan",4,Indian Rupees(Rs.),1300,4.3,Very Good,918,north indian,high,0.7337084596739439,0.8221125379021832
130008,Fisherman's Cove,1,goa,"Main Candolim Road, Titos Vaddo, Candolim, Goa",Candolim,"Candolim, Goa","goan, north indian, chinese",3,Indian Rupees(Rs.),700,3.8,Good,601,goan,high,0.6882201548501083,0.7384660464550324
16519267,Calamari,1,goa,"Dando Beach, Opposite Santana Beach Resort, Candolim, Goa",Candolim,"Candolim, Goa","goan, seafood, chinese",3,Indian Rupees(Rs.),800,4.2,Very Good,414,goan,high,0.6482212336182938,0.7824663700854881
130535,The Fisherman's Wharf,1,goa,"Before The Leela, Mobor, Cavelossim, Goa",Cavelossim,"Cavelossim, Goa","continental, goan, seafood, north indian",4,Indian Rupees(Rs.),1100,4.6,Excellent,555,continental,high,0.6796726805777566,0.8479018041733268
130699,LPK Waterfront,1,goa,"Near Bank Of India, Bhatiwado, Nerul, Goa",Nerul,"Nerul, Goa",finger food,4,Indian Rupees(Rs.),1500,3.7,Good,516,finger food,high,0.671852510832371,0.7195557532497113
16512168,Ritz Classic,1,goa,"1st Floor, Vagle Vision, 18th June Road, Panaji, Goa",Panaji,"Panaji, Goa","goan, seafood, north indian",3,Indian Rupees(Rs.),600,4.5,Excellent,840,goan,medium,0.7241711375963552,0.8472513412789066
130888,The Black Sheep Bistro,1,goa,"Swami Vivekanand Road, Near ICICI Bank, Panaji, Goa",Panaji,"Panaji, Goa","seafood, continental, european, german",4,Indian Rupees(Rs.),1500,4.7,Excellent,681,seafood,high,0.7016369200607832,0.8684910760182349
16519231,Cafe Al Fresco by Cantina Bodega,1,goa,"Sunaparanta Centre For The Arts, Altinho, Panaji, Goa",Panaji,"Panaji, Goa",cafe,3,Indian Rupees(Rs.),800,4.3,Very Good,265,cafe,high,0.6003937696367674,0.7821181308910302
16541849,The Fisherman's Wharf,1,goa,"D. B. Bandodkar Road, Campal, Panaji, Goa",Panaji,"Panaji, Goa","continental, goan, seafood, north indian",4,Indian Rupees(Rs.),1100,4.4,Very Good,323,continental,high,0.6216037763454986,0.8024811329036495
18022206,Antares,1,goa,"Small Vagator Beach, Ozran, Vagator, Goa",Vagator,"Vagator, Goa",seafood,4,Indian Rupees(Rs.),2000,4.2,Very Good,367,seafood,high,0.6352965938197057,0.7785889781459117
18396451,K Lab,1,gurgaon,"Shop GF-18, ILD Trade Centre, Sector 47, Near Sohna Road, Gurgaon"," ILD Trade Centre Mall, Sohna Road"," ILD Trade Centre Mall, Sohna Road, Gurgaon","cafe, beverages",1,Indian Rupees(Rs.),350,3.4,Average,16,cafe,medium,0.3046556397194548,0.5673966919158364
